,mean_nni,sdnn,sdsd,nni_50,nni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,encode
273,725.775,18.629680619914012,24.766880452469966,0,5,24.770345173210647,727.45,61.5,0.034129510072971166,0.02566867227434675,82.71855825225586,86.84324793747287,79.74481658692186,2.0128923911432985,0
274,722.5625,21.522542169283145,26.30257223395555,0,6,26.781630164829675,727.45,61.5,0.0370647939310851,0.02978640902244878,83.10283272411021,86.84324793747287,79.74481658692186,2.334806909686687,0
275,728.325,28.93735845383462,39.81105374139197,1,6,39.96460934376814,727.85,86.0,0.05487194500225605,0.039731381531369396,82.49385903578934,86.84324793747287,77.23001673317029,3.0440866540855134,0
276,735.9375,41.47139935287587,39.85501274389868,1,6,41.528836797029186,727.85,122.39999999999998,0.05642984193226896,0.05635179529902454,81.74744637592465,86.84324793747287,73.77351530800443,4.155746231653897,0
277,738.3375,41.739222304343755,44.416369477378716,2,6,45.233157875927375,733.05,122.39999999999998,0.06126352498136337,0.05653135903884573,81.48528752105784,86.84324793747287,73.77351530800443,4.196735938933153,0
278,749.8,39.3752641714494,44.95739025761515,2,6,46.03759333414378,746.4,117.79999999999995,0.061399831067142946,0.05251435605688104,80.21332134487169,86.2688713156003,73.77351530800443,3.9124914528489567,0
279,764.95,46.034614305821144,47.01115369174182,3,6,48.829177460085994,763.8499999999999,138.89999999999998,0.06383316224601084,0.06017989973961846,78.68583177549135,86.2688713156003,71.90795781399808,4.436359119161451,0
280,767.1125,45.20130963652648,55.84751469814197,4,7,56.073446733471165,768.0999999999999,138.89999999999998,0.07309677098661692,0.058923964394435605,78.4555338311867,86.2688713156003,71.90795781399808,4.364626247735197,0
281,766.7375,45.61963667106522,56.76678750171886,4,7,56.88446938438343,768.0999999999999,138.89999999999998,0.0741902794429429,0.05949837678614288,78.49862501993681,86.2688713156003,71.90795781399808,4.409384926469368,0
282,776.575,35.405316388523175,51.883810537761846,4,7,51.88524425526559,775.55,113.29999999999995,0.0668129211670033,0.045591625262882754,77.40243537699286,83.20621273055055,71.90795781399808,3.289189951644412,0
283,776.7125000000001,35.408894665444876,49.79388537168157,4,6,50.048590675177145,776.1,113.29999999999995,0.06443644292473359,0.04558816121208925,77.38878611311006,83.20621273055055,71.90795781399808,3.2901035591552525,0
284,764.9375,37.12503727751856,49.212998117097776,4,6,49.42091806975203,766.75,115.29999999999995,0.06460778569458554,0.048533425642642125,78.5968004960217,83.43763037129746,71.90795781399808,3.5078874574078625,0
285,758.925,43.14810871538038,46.9691518391571,4,5,48.33618874980879,766.75,131.69999999999993,0.06369033666015587,0.056854246092012235,79.28057377056462,85.38494378824534,71.90795781399808,4.168988286024287,0
286,754.3625,42.206564739893906,45.420556345948796,3,5,47.13965573545422,752.7,131.69999999999993,0.062489394336879445,0.05594997728531562,79.74940576799648,85.38494378824534,71.90795781399808,4.058191666760125,0
287,810.4,20.065464289242264,16.729248491849248,0,2,17.866129167465765,814.95,57.299999999999955,0.022046062644947885,0.024759950998571402,74.07769211096334,77.22007722007721,71.91657677094571,1.7351677294508006,1
288,818.4749999999999,17.544209463930976,17.410130759452212,0,3,18.951215565988665,821.3,52.39999999999998,0.023154299845430427,0.021435241716522776,73.33677941662859,76.02635580334515,71.29277566539923,1.4822288480697434,1
289,830.625,25.995590285387127,20.237225751630287,0,3,22.248049673751478,825.6,84.79999999999995,0.02678470991572789,0.03129642171303191,72.29467627695053,74.8502994011976,67.68953068592057,2.047736076777412,1
290,842.1374999999999,38.745541218128736,21.226456345315647,0,4,24.07378538695446,831.9,112.19999999999993,0.02858652581906691,0.046008568930998486,71.37474273750412,74.8502994011976,65.65988181221275,2.9637583400205805,1
291,851.1625,44.62225381706178,21.51438057273717,0,4,24.163372517688224,835.55,112.19999999999993,0.02838867139669361,0.052425070203470876,70.65875034328704,74.8502994011976,65.65988181221275,3.405360651140235,1
292,854.5625,43.76387739089983,28.839032506628335,0,4,29.63316192569204,849.1500000000001,112.19999999999993,0.03467641269736507,0.05121202649414154,70.37168219351936,74.8502994011976,65.65988181221275,3.3484690852926065,1
293,853.675,44.87766705166389,36.04587779653103,1,5,36.045903274257704,849.1500000000001,112.19999999999993,0.04222438665095933,0.05256996755400345,70.45376475053669,74.8502994011976,65.65988181221275,3.4470629518766334,1
294,852.55,46.45467837427294,35.243514383818884,1,5,35.47463882832354,849.1500000000001,121.19999999999993,0.04161003909251486,0.05448909550674206,70.56000571297214,75.7002271006813,65.65988181221275,3.5910217395929385,1
295,847.5375,52.169502243031936,33.788858204673176,1,4,34.88736979808841,849.1500000000001,133.0,0.04116321672856765,0.06155421116237563,71.02922469793268,76.84426229508198,65.65988181221275,4.100161462793971,1
296,839.5,57.85800352093539,26.25345846993598,1,3,30.531272024410836,829.3,136.5,0.036368400267314874,0.06891959919110827,71.76641199294187,77.19027402547279,65.65988181221275,4.58301348743914,1
297,823.7874999999999,60.31774051992143,19.644680434859602,1,2,29.398517941264608,797.25,153.0999999999999,0.035687016301248334,0.07322002399881211,73.16456073870567,78.87472065203102,65.65988181221275,4.825720574270326,1
298,809.4625,48.297084724206115,28.869445750813853,1,3,32.686541572947114,795.9000000000001,145.79999999999995,0.04038055076417637,0.05966562345285435,74.34145989656346,78.87472065203102,66.18863761720904,3.9139136217008277,1
299,801.5,32.76792857135072,31.33275003075529,1,3,31.39560933815882,795.9000000000001,96.0,0.03917106592409086,0.04088325461179129,74.96678859498186,78.87472065203102,70.03618536243725,2.803495000320915,1
300,805.5,41.30887140969671,26.530952274116135,0,3,29.285686411136556,795.9000000000001,128.0,0.03635715258986537,0.05128351509583701,74.65155877451406,78.87472065203102,67.51434679869472,3.4152187980268147,1
301,817.4875,52.51079990956962,25.125042390054602,0,3,29.276709416970238,795.9000000000001,137.0999999999999,0.035813036183391475,0.06423437656180629,73.65252526390904,78.87472065203102,66.83002895967923,4.278907409493944,1
302,824.75,52.59470369859362,32.47207277344764,0,4,33.97278322422227,821.0,137.0999999999999,0.04119161348799305,0.06377048038629114,73.00626583130213,78.87472065203102,66.83002895967923,4.311138381482886,1
303,830.95,49.506449796249484,33.966556180683206,0,5,34.803304440814216,836.5999999999999,137.0999999999999,0.041883752862162844,0.05957813321649856,72.43252495193133,78.87472065203102,66.83002895967923,4.060311981685766,1
304,835.6625,45.284243159971524,33.84687608049172,0,5,34.724404756803025,836.5999999999999,137.0999999999999,0.041553144668814296,0.05418963177116542,71.9861946864773,78.87472065203102,66.83002895967923,3.6923642176426714,1
305,839.35,39.084743095703494,32.86706682429467,0,5,32.89220489503769,836.5999999999999,107.59999999999991,0.039187710603488045,0.04656548888509381,71.61812263838269,75.9301442672741,66.83002895967923,3.0839820075446864,1
306,833.575,48.21205391659997,29.042221200261153,0,5,31.749375696899257,836.5999999999999,144.79999999999995,0.038088205256754645,0.057837691769306865,72.1938976165481,79.6812749003984,66.83002895967923,3.976482896824773,1
307,822.8375000000001,54.95767039926534,18.833686710308193,0,4,26.631238370433625,822.7,144.79999999999995,0.032365124791266346,0.06679042994426644,73.20382790008479,79.6812749003984,66.83002895967923,4.57459909056964,1
308,808.6875,49.91937606924646,21.01344564699429,0,4,27.327929198636944,802.6,144.79999999999995,0.03379294127662038,0.061728882997754336,74.4357144341938,79.6812749003984,66.83002895967923,4.187144320432964,1
309,793.3625000000001,35.34551648673826,17.708224769575196,0,3,20.734340045992727,782.85,97.70000000000005,0.02613476191021472,0.044551534118058594,75.75688341485309,79.6812749003984,70.53015163982602,3.1070562333451592,1
310,820.7,103.9749557757609,107.56446382310016,1,3,112.85321692990668,782.85,316.4000000000001,0.13750848900926851,0.126690576064044,73.95389293378544,79.6812749003984,56.10622779128483,7.159379612497727,1
311,817.375,104.0457420011575,150.9206130009133,2,4,150.92909404277043,782.85,316.4000000000001,0.18465097910111078,0.12729254259202633,74.2527802997221,79.6812749003984,56.10622779128483,7.132047350220184,1
312,819.85,104.2165328260623,150.9583359197944,2,4,151.09273405996166,782.85,316.4000000000001,0.18429314394091803,0.12711658574868853,74.03451414141225,79.6812749003984,56.10622779128483,7.174675599197319,1
313,821.475,103.78864168519188,150.73999103741247,2,4,150.9104843465632,789.35,316.4000000000001,0.1837067279546708,0.1263442486809603,73.88089551039343,79.6812749003984,56.10622779128483,7.145540744449241,1
314,823.75,102.26151349778247,151.3734252686086,2,5,151.38720931061897,789.35,312.5000000000001,0.1837780993148637,0.12414144278941727,73.64583988228347,79.27070947284979,56.10622779128483,6.979877285965704,1
315,822.0375,103.6462656966335,151.5235052823859,2,6,151.59374751523987,789.35,326.20000000000005,0.18441220444960219,0.12608459552834694,73.82849743068532,80.73196986006458,56.10622779128483,7.14192433214208,1
316,819.35,105.29103882640185,151.6184093071034,2,6,151.64865408474387,789.2,326.20000000000005,0.18508409603312853,0.12850557005724275,74.10426714886148,80.73196986006458,56.10622779128483,7.313849512059444,1
317,818.825,105.55277285388036,94.10950634061088,1,5,103.31405657370296,787.2,326.20000000000005,0.12617354938320513,0.12890760889552755,74.15697100738626,80.73196986006458,56.10622779128483,7.3388806346665305,1
318,783.6875,29.896270073133085,25.179834821393328,0,4,25.277008186435786,779.75,91.59999999999991,0.03225393819148039,0.03814820329931648,76.65783689475944,80.73196986006458,71.87350263536177,2.7119189468915708,1
319,777.0125,30.714372508183,23.69531943792497,0,4,26.586516453699904,771.1,91.59999999999991,0.03421633043702631,0.03952880102724602,77.32182713090322,80.73196986006458,71.87350263536177,2.7871587886044074,1
320,767.6625,20.192851457879843,23.222200848431598,0,3,24.028257174775334,765.5,60.0,0.03130054832009553,0.026304334857935412,78.20606035411457,80.73196986006458,74.7011952191235,1.8989875735565034,1
321,763.5125,14.437197739569413,21.102790220775077,0,2,21.103486509511697,765.0,45.09999999999991,0.027640001322194064,0.01890892125481824,78.60867069198386,80.73196986006458,76.11315489027021,1.3851460288599446,1
322,764.85,15.692218271669358,17.972813937064114,0,1,18.80391296664453,765.0,45.09999999999991,0.024585098995416783,0.020516726510648307,78.47558639737011,80.73196986006458,76.11315489027021,1.5025416393615676,1
323,767.6624999999999,13.051758228573748,19.277500896545842,0,1,19.349824657751125,767.85,37.89999999999998,0.025206161116051815,0.0170019484194861,78.17904902603482,79.95735607675907,76.11315489027021,1.238938345802878,1
324,773.1375,15.465347208702227,21.57946870031219,0,2,21.916464782702228,770.5,47.39999999999998,0.028347434683613493,0.020003359310216132,77.63295176785864,79.95735607675907,75.20681875156681,1.4481788195258811,1
325,780.3625,24.92955431955067,23.26772311111486,0,3,23.976268028436518,775.95,78.39999999999998,0.030724526138091617,0.031946120321710327,76.95455310794247,79.95735607675907,72.3938223938224,2.250252410350035,1
326,784.875,29.432185977745018,16.145296907920176,0,2,19.29833449512452,775.95,78.39999999999998,0.024587780850612546,0.037499201755368715,76.53793421973003,79.95735607675907,72.3938223938224,2.641915929089135,1
327,791.425,26.331228065332812,19.71108669697105,0,3,20.63762167914286,789.8499999999999,68.79999999999995,0.026076534958009743,0.033270654914025734,75.88556665333395,78.94736842105263,72.3938223938224,2.3446458234604455,1
328,797.7249999999999,23.629083169445455,19.661326382063848,0,3,20.490903905322032,800.3,63.09999999999991,0.02568667636757283,0.029620587507531364,75.27183464315054,78.35967088938226,72.3938223938224,2.0918368464979946,1
329,802.3874999999999,20.89917547929307,19.69399576997401,0,3,20.02548376444372,805.05,63.09999999999991,0.024957372546860118,0.026046237608752718,74.82180158442183,78.35967088938226,72.3938223938224,1.8461027846861402,1
330,801.8375,21.562728259661366,22.080529792520068,0,4,22.144783326359903,805.05,63.09999999999991,0.027617545109027582,0.026891643580727227,74.87608439539963,78.35967088938226,72.3938223938224,1.9069753228889919,1
331,800.9499999999999,23.33580939243375,19.04888448177477,0,3,19.85497418784521,805.05,70.19999999999993,0.024789280464255214,0.029135163733608527,74.96775880604335,79.09306617453203,72.3938223938224,2.081849116194605,1
332,797.5374999999999,25.735019914505582,14.41524136715959,0,2,16.64825173146674,805.05,70.19999999999993,0.020874569197644927,0.03226810013887194,75.30084546274642,79.09306617453203,72.3938223938224,2.295643296491804,1
333,793.625,22.476130195641502,19.072857089356596,0,3,19.45614115315337,800.15,65.79999999999995,0.024515534607848003,0.028320844473953697,75.65600637825217,79.09306617453203,72.7802037845706,2.021888010483558,1
334,790.025,18.857946411450587,17.645049025209318,0,2,17.675002525762583,796.55,51.799999999999955,0.022372712921442463,0.02387006286060642,75.98532856732263,79.09306617453203,74.03751233958539,1.7184503616528606,1
335,788.3625,18.14354962120539,17.336536857287303,0,2,17.591759434462475,792.55,51.799999999999955,0.02231430266465297,0.023014222037711574,76.14270996801235,79.09306617453203,74.03751233958539,1.6534727535249343,1
336,788.9375,18.99465620340926,19.994499243541945,0,3,20.024734704859377,792.55,56.39999999999998,0.025381902501604218,0.02407624964386819,76.09047491329424,79.09306617453203,73.61963190184049,1.7242395076861574,1
337,790.175,20.615233618439966,15.577338328089137,0,2,16.57765277198709,792.55,58.60000000000002,0.02097972319041616,0.026089453119169763,75.97792811428891,79.09306617453203,73.42143906020557,1.8600493879356743,1
338,793.6125,20.492189278565906,14.1814480709043,0,2,15.65411858174802,796.55,58.60000000000002,0.019725141151063046,0.025821404373754075,75.64839604982046,79.09306617453203,73.42143906020557,1.853104445010901,1
339,796.2375,16.27820080440623,17.756608427769724,0,3,17.80413274656036,796.55,46.700000000000045,0.022360329357208573,0.02044390122847295,75.38208088985618,77.87151200519143,73.42143906020557,1.4476624898550452,1
340,797.2125000000001,14.67061567507358,14.33744917966902,0,2,14.597455747003119,796.55,38.90000000000009,0.018310620752939922,0.018402390422972016,75.28452888650907,77.0910959784145,73.42143906020557,1.2948526761919128,1
341,796.8125,14.705240805333911,15.78312195909004,0,2,15.784214537677466,794.95,38.90000000000009,0.019809195435158793,0.01845508297790749,75.32241638982916,77.0910959784145,73.42143906020557,1.2972844543754714,1
342,800.25,17.356513804003733,18.419477268835386,0,3,19.03463009509624,799.65,44.80000000000007,0.02378585453932676,0.02168886448485315,75.00746278673245,77.0910959784145,72.89515247236059,1.5228709858614375,1
343,803.575,17.54974562290212,16.62526967711307,0,2,16.626012321488467,810.0,44.80000000000007,0.0206900567109336,0.021839586377005404,74.69782968178522,77.0910959784145,72.89515247236059,1.5418069446379818,1
344,799.5500000000001,18.234269149833572,20.248345863405305,0,3,20.83616361727167,799.65,44.80000000000007,0.026059863194636566,0.022805664623642762,75.07636700728969,77.0910959784145,72.89515247236059,1.6012264031560988,1
345,795.4625,17.35650865978361,20.117633649946768,0,3,20.32967570537502,789.4,44.80000000000007,0.025557051030532577,0.021819392692658184,75.4589165702707,77.0910959784145,72.89515247236059,1.5238606384045537,1
346,793.4375,17.02669647515758,17.945586689563935,0,2,17.993649673466187,786.65,44.80000000000007,0.0226780933261488,0.02145940477373149,75.65025997419897,77.0910959784145,72.89515247236059,1.4914911207949917,1
347,793.4375,17.02669647515758,18.31903214625465,0,2,18.319973487192325,786.65,44.80000000000007,0.02308937186255039,0.02145940477373149,75.65025997419899,77.0910959784145,72.89515247236059,1.4914911207949917,1
348,794.9625,15.992135343885236,17.768741184037406,0,2,17.77703173037777,789.65,43.5,0.022362101017818794,0.020116842421982466,75.50153901105276,76.96254489481785,72.89515247236059,1.3967126408101687,1
349,792.1375,17.996423255747242,13.932168033814735,0,1,15.748741446314282,786.65,51.39999999999998,0.019881322934862042,0.022718812397780994,75.77806543651346,77.75042114811455,72.89515247236059,1.5831472144069558,1
350,785.8,14.023857223623303,14.216877007160706,0,1,15.527165135428207,783.65,44.39999999999998,0.019759690933352263,0.017846598655667224,76.37616619880447,77.75042114811455,73.52040191153044,1.2497527245416271,1
351,783.25,8.49016237435169,12.523561467758865,0,1,12.658424636806675,783.65,24.0,0.01616141032468136,0.010839658313886615,76.6117788981565,77.75042114811455,75.40530350634661,0.7776674201066726,1
352,787.275,14.055171900153235,13.930219682695707,0,1,14.595743019309223,786.65,43.299999999999955,0.01853957387102248,0.01785293817300592,76.23324157265202,77.75042114811455,73.61963190184049,1.257151819828478,1
353,789.7125000000001,15.153164450277133,14.932009173556764,0,1,15.089068891088,789.65,43.299999999999955,0.019107040715561675,0.019188203872013084,76.00137033610056,77.75042114811455,73.61963190184049,1.3570176852592344,1
354,793.55,18.423509825375678,14.745168700289595,0,1,15.808541994757134,793.1,47.799999999999955,0.019921292917594525,0.023216570884475683,75.64517864943662,77.75042114811455,73.21537522879805,1.638395841024059,1
355,799.5625,20.90249045312202,14.639030858967267,0,1,15.573787501531449,799.85,56.0,0.019477886346009787,0.02614240969670541,75.08611461514872,77.75042114811455,72.49003262051467,1.8436987056918173,1
356,804.8875,23.525635713287027,10.921500980793331,0,1,14.007752955315249,809.5,61.39999999999998,0.017403367495849108,0.029228476915453435,74.60096928679073,77.75042114811455,72.02016564638099,2.06295725818176,1
357,808.0625,19.830635570824693,19.205186374348717,0,2,19.526648457940762,809.5,60.700000000000045,0.02416477494988415,0.02454096752519105,74.29127465983646,77.67995857068877,72.02016564638099,1.7252337071333141,1
358,810.5,15.559379348620752,17.53004418076554,0,1,17.538447561205146,809.5,41.200000000000045,0.021639046960154406,0.01919726014635503,74.05217262799397,75.76714231594899,72.02016564638099,1.3251933439819183,1
359,810.05,16.091523944522567,15.610501436598408,0,1,15.949608145656748,809.5,41.200000000000045,0.01968965884285754,0.019864852718378578,74.09501114153754,75.76714231594899,72.02016564638099,1.372922283870933,1
360,807.0250000000001,17.260255750464104,15.290186261729039,0,1,15.406028504637867,800.55,42.30000000000007,0.019089902425126686,0.021387510610531398,74.37662392163753,75.87253414264036,72.02016564638099,1.473875898565773,1
361,801.6875,23.72198723908749,16.06917444509639,0,2,18.092697816680477,794.6,71.80000000000007,0.02256826733194727,0.029590067500226074,74.89983539611853,78.81255746748982,72.02016564638099,2.0857661910113627,1
362,793.7125000000001,27.32839640374094,14.71135893222149,0,2,17.95048745856223,792.0,77.39999999999998,0.02261585581499879,0.034431102450498054,75.67248673586931,79.39658594680428,72.02016564638099,2.4344096703765334,1
363,786.775,24.350110002684943,16.77072278875132,0,2,18.89304482758517,791.3499999999999,77.39999999999998,0.024013275495008323,0.03094926758308912,76.32374237081468,79.39658594680428,72.02016564638099,2.179473653522773,1
364,782.9375,17.44713955270113,17.36440177430801,0,2,17.380900847934022,791.3499999999999,46.69999999999993,0.022199601945154017,0.0222842047452078,76.66818078764916,79.39658594680428,74.77567298105683,1.617385501344897,1
365,785.3875,20.778177941567172,17.745249436145436,0,2,18.09546115150741,791.3499999999999,61.0,0.02304016953606648,0.026455957016844767,76.44237141196093,79.39658594680428,73.4663891269744,1.8981612535777368,1
366,785.3625,20.76934124410993,20.41378085949762,0,3,20.41386083732604,791.25,61.0,0.02599291516634171,0.02644554743078506,76.4447639578216,79.39658594680428,73.4663891269744,1.8973205267841096,1
367,785.0375,20.668951006625512,20.424035460451872,0,3,20.42487978632222,790.15,61.0,0.026017712257468233,0.026328616157349823,76.47594584987326,79.39658594680428,73.4663891269744,1.8876385356840883,1
368,786.2625,21.338826952629937,16.70136252537742,0,2,17.619753525112486,790.6,61.0,0.02240950512724756,0.027139571011754897,76.3598531015286,79.39658594680428,73.4663891269744,1.9487496945167446,1
369,789.575,18.818209266558807,17.559973037030115,0,2,18.14886852041825,790.6,61.0,0.022985616971685083,0.0238333397923678,76.02846620560189,79.39658594680428,73.4663891269744,1.7148638787084904,1
370,792.7375,13.757484975719324,17.190517082130494,0,2,17.23642322856705,790.6,44.5,0.02174291392619505,0.017354401647101753,75.70696594560603,77.7000777000777,73.4663891269744,1.224170044460104,1
371,795.875,10.988012949183709,14.290827656299026,0,1,14.309387528073021,794.5,35.700000000000045,0.01797944090224347,0.01380620442806183,75.40120400683267,76.82458386683739,73.4663891269744,0.9665347441722404,1
372,796.9,12.017843876027506,14.144126927124649,0,1,14.170946132341149,794.5,35.700000000000045,0.017782590202460972,0.015080742723086342,75.3066505096632,76.82458386683739,73.4663891269744,1.0559660272145113,1
373,795.5875000000001,9.940312944197066,10.488321980144582,0,0,10.690917373439689,794.5,29.600000000000023,0.013437764385991091,0.012494305081712653,75.42625437437314,76.82458386683739,74.01924500370096,0.880338057176899,1
374,794.9875,10.345107539315403,12.910429259845314,0,0,12.915771090304421,793.4,29.600000000000023,0.016246508392024305,0.013012918491567986,75.4840403314321,76.82458386683739,74.01924500370096,0.9165035589085585,1
375,795.45,10.14551273082977,12.400329159554872,0,0,12.44530892688948,795.25,29.600000000000023,0.01564562062592178,0.012754431744081677,75.43972763807307,76.82458386683739,74.01924500370096,0.8990113803763001,1
376,796.55,11.205355862265163,12.627343185261399,0,0,12.998901052451652,795.25,29.600000000000023,0.016319002011740195,0.01406736031920804,75.33787667270184,76.82458386683739,74.01924500370096,0.990888394987673,1
377,801.9625000000001,15.86414983539932,13.357058823265085,0,1,15.153735984426902,801.75,50.10000000000002,0.018895816181463472,0.0197816604085594,74.84187870049735,76.82458386683739,72.19347852244013,1.373668128810315,1
378,803.675,13.895297251742615,19.514662200927972,0,2,19.518196638009375,801.75,44.200000000000045,0.02428618115284086,0.01728969701899725,74.67632931095164,76.24857033930614,72.19347852244013,1.1926185772863542,1
379,803.0250000000001,14.35028620919159,18.699492517396386,0,2,18.885330663923114,800.45,44.200000000000045,0.02351773688729879,0.017870285743521796,74.73808298905217,76.24857033930614,72.19347852244013,1.2330361179141702,1
380,801.775,14.028109535602336,19.067549097129103,0,2,19.084324158099726,797.6500000000001,44.200000000000045,0.023802593193975524,0.01749631696623409,74.85365138307495,76.24857033930614,72.19347852244013,1.2032125917312595,1
381,803.5625,15.505753540448874,18.561557816396455,0,2,19.172152424061007,797.6500000000001,44.200000000000045,0.023858943671538936,0.019296263253261413,74.69151670199047,76.24857033930614,72.19347852244013,1.3309056390821026,1
382,805.1625,14.14111912120111,20.563192795847222,0,3,20.58414785355814,800.1500000000001,39.0,0.025565209325518933,0.01756306226532049,74.53896235343115,75.74801161469512,72.19347852244013,1.207952407326473,1
383,807.85,13.574556030624766,20.439797115491356,0,3,20.453815571393303,805.0,39.0,0.025318828459978092,0.016803312534040684,74.28943434436476,75.74801161469512,72.19347852244013,1.159327107763964,1
384,809.675,14.74378803816324,19.03721382461417,0,2,19.064214794066,807.6500000000001,39.0,0.023545514921500605,0.018209513740900043,74.12525303782341,75.74801161469512,72.19347852244013,1.259132083981982,1
385,811.3625,17.966630775651044,13.563576675969271,0,2,15.322765509435381,807.6500000000001,52.5,0.018885227637998284,0.022143777627941945,73.98101139088212,75.74801161469512,71.03954534690978,1.5127253052472474,1
386,815.3875,17.294791742850535,15.933048698109426,0,2,16.690630391244746,817.6,52.5,0.020469568629939438,0.021210518609680103,73.6135083557864,75.74801161469512,71.03954534690978,1.4550404234149152,1
387,817.9124999999999,14.687160330418823,17.20213560543443,0,2,17.283146208290397,817.6,44.89999999999998,0.021130800920991424,0.01795688454500796,73.37804888351371,75.02813555083156,71.03954534690978,1.2247664077439524,1
388,821.9625000000001,13.66266419323635,17.325079144031033,0,3,17.416863749169746,822.25,44.89999999999998,0.02118936538974679,0.01662200428028815,73.01367630460456,75.02813555083156,71.03954534690978,1.1350755742410301,1
389,825.1375,16.0218544940519,14.891416511342578,0,2,16.288470944637076,825.45,46.19999999999993,0.019740311093165777,0.01941719349084474,72.73920473261941,75.02813555083156,70.93037002009694,1.3243872041277467,1
390,830.4875,13.214217181289467,14.800358517444723,0,2,15.323930864594034,829.95,33.60000000000002,0.018451729694419283,0.015911398041860314,72.26276494010078,73.8643358365136,70.93037002009694,1.0779100841381424,1
391,827.7874999999999,18.17599967775402,23.48625303518323,0,3,23.897489407885516,829.95,52.799999999999955,0.028869111224662753,0.02195732561527448,72.51348515325877,75.65250283696885,70.93037002009694,1.5152214815061753,1
392,822.3125,24.85095212317972,21.20377324911772,0,2,23.11363234110987,829.95,65.69999999999993,0.028108088276792426,0.03022081279705674,73.02446316984899,76.90335811330428,70.93037002009694,2.105294870911359,1
393,814.8125,26.18202423146732,21.347924431921253,0,2,22.186707732333787,819.5999999999999,65.69999999999993,0.027229218663599033,0.03213257556979958,73.7035309624845,76.90335811330428,70.93037002009694,2.228095696615679,1
394,810.45,26.78096338819795,21.475833594331753,0,2,21.67075053087521,802.7,65.69999999999993,0.026739157913350867,0.03304455967449929,74.10320737346821,76.90335811330428,70.93037002009694,2.273465600181722,1
395,810.0625,26.772797361714513,20.954985768819512,0,1,21.229023259948352,801.1500000000001,65.69999999999993,0.026206648573348788,0.03305028607263577,74.138578641556,76.90335811330428,70.93037002009694,2.271674568046286,1
396,809.2,26.02910458917642,21.440596625874687,0,1,21.626372788796544,801.1500000000001,65.69999999999993,0.02672562134057902,0.032166466373178965,74.21378121986369,76.90335811330428,70.93037002009694,2.2096998628662017,1
397,805.95,22.122063969840465,21.473619316049444,0,1,21.71497179367267,801.1500000000001,62.299999999999955,0.026943323771540007,0.027448432247460096,74.49494197430363,76.90335811330428,71.21661721068249,1.8946768412279718,1
398,801.7125000000001,16.7040147013482,11.672853558752527,0,0,11.881017272463302,800.85,45.89999999999998,0.01481954849458291,0.020835417560968798,74.86815544874128,76.90335811330428,72.6304321510713,1.455262335273717,1
399,802.4875,16.38818716549907,11.058766953445238,0,0,11.39040949972514,803.95,45.89999999999998,0.014193877785915843,0.02042173512422196,74.79480290314055,76.90335811330428,72.6304321510713,1.4284204146418231,1
400,799.9625000000001,21.17093273469884,18.310295977277644,0,1,18.64449363370168,803.95,66.10000000000002,0.023306709544136977,0.026464906460863902,75.0503041916091,78.94736842105263,72.6304321510713,1.8907216574199666,1
401,802.35,20.247821752333902,24.694401579867357,0,2,24.75090185947056,806.1500000000001,66.10000000000002,0.030848011291170385,0.025235647475956753,74.82313346950497,78.94736842105263,72.6304321510713,1.8138629985771135,1
402,788.25,48.31169630638112,49.39400525470719,1,3,52.7699319147345,806.1500000000001,146.89999999999998,0.06694567956198477,0.0612898145339437,76.39583932666314,88.33922261484098,72.6304321510713,4.8521264089916745,1
403,781.475,48.75242851093969,58.834534492758515,2,4,59.70485742383109,801.5,146.89999999999998,0.07640021424080244,0.062385141573229705,77.06120091344822,88.33922261484098,72.6304321510713,4.863116032718824,1
404,776.45,45.45606984456844,60.59693196247896,2,5,60.791282269746524,792.5999999999999,140.69999999999993,0.07829387889722007,0.05854346042187963,77.52559577482896,88.33922261484098,73.17965605561655,4.587404840233356,1
405,771.6875,42.12744058211938,60.53992105062845,2,5,60.660860528020855,783.8499999999999,129.39999999999998,0.07860806418144761,0.05459132172300235,77.97138512244328,88.33922261484098,74.20232500618353,4.308205299300801,1
406,775.2249999999999,46.618627484852304,63.814165787088676,3,6,64.03983135518081,783.8499999999999,157.69999999999993,0.08260805747386993,0.06013560899719734,77.65773865965278,88.33922261484098,71.69315330385949,4.6490382202440275,1
407,785.1624999999999,59.246722332487344,61.99379494953425,3,6,64.27487845184929,783.8499999999999,199.5999999999999,0.08186188012271256,0.07545791136546556,76.80889339387318,88.33922261484098,68.27492034592626,5.572955554884285,1
408,800.2625,66.8265545487506,61.1367653841177,3,5,62.12099944003292,794.8,201.5999999999999,0.07762577834152283,0.0835057928476601,75.45545871726338,88.33922261484098,68.11989100817439,6.171852158790494,1
409,803.3499999999999,67.57446686011343,39.78253129098708,3,5,45.13256663905312,807.15,201.5999999999999,0.05618045265333058,0.08411584845971673,75.17721577436055,88.33922261484098,68.11989100817439,6.251343195484843,1
410,819.075,45.63121581924874,35.26110188468943,2,5,35.977294426981494,816.7,125.79999999999995,0.04392429805204834,0.05571066852150137,73.45158313384083,79.47019867549669,68.11989100817439,3.807672593667997,1
411,823.1499999999999,40.227353877678794,34.65770815697248,2,4,34.658559033602565,816.7,99.0,0.0421047913911226,0.0488700162518117,73.04040860412695,76.74597083653109,68.11989100817439,3.2760371194524662,1
